Idade,Saiu_da_empresa,Viagens,Departamento,Distancia_de_casa,Educacao,Area_de_formacao,ID_funcionario,Genero,Nivel_posicao,Cargo,Estado_Civel,Renda_mensal,Num_empresas_trabalhou,Aumento_salarial_ultimo_ano_em_%,Nivel_opcao_acoes,Experiencia_anos,Qtd_treinamento_ultimo_ano,Anos_na_empresa,Anos_da_ultima_promocao,Anos_com_mesmo_Gerente
55,Nao,Raramente,Pesquisa e desenvolvimento,3,2,Ciencias da Vida,2477,Feminino,1,Executivo de vendas,Casado,73510,8,20,1,34,3,1,0,0
33,Nao,Nao,Pesquisa e desenvolvimento,14,3,Outras,2478,Masculino,1,Pesquisador,Divorciado,108200,5,12,0,11,2,9,1,7
41,Nao,Raramente,Pesquisa e desenvolvimento,5,3,Medica,2479,Masculino,1,Representante de Vendas,Divorciado,121690,1,19,0,5,2,5,0,4
34,Nao,Nao,Pesquisa e desenvolvimento,7,4,Medica,2480,Feminino,1,Pesquisador,Divorciado,196260,1,21,0,15,5,15,0,7
53,Nao,Nao,Pesquisa e desenvolvimento,10,4,Medica,2481,Masculino,2,Representante de Saude,Casado,20700,4,13,2,27,2,3,0,2
43,Nao,Raramente,Vendas,16,2,Marketing,2482,Feminino,1,Tecnico de Laboratorio,Solteiro,67820,0,16,1,10,2,9,1,8
34,Nao,Raramente,Vendas,10,2,Ciencias da Vida,2483,Feminino,5,Executivo de vendas,Solteiro,77790,5,12,1,6,2,2,2,2
21,Sim,Raramente,Vendas,1,2,Marketing,2484,Masculino,5,Representante de Saude,Solteiro,27910,1,14,0,1,3,1,1,0
38,Nao,Raramente,Pesquisa e desenvolvimento,8,2,Ciencias da Vida,2485,Feminino,2,Executivo de vendas,Casado,32010,1,11,1,5,3,5,0,4
22,Sim,Raramente,Pesquisa e desenvolvimento,1,3,Outras,2486,Masculino,4,Pesquisador,Casado,49680,1,14,0,1,3,1,0,0
31,Nao,Raramente,Pesquisa e desenvolvimento,8,5,Ciencias da Vida,2487,Masculino,5,Executivo de vendas,Casado,131200,1,12,2,13,6,12,5,7
51,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,2488,Feminino,1,Gerente,Casado,40330,2,14,0,15,2,2,2,2
37,Nao,Raramente,Pesquisa e desenvolvimento,24,1,Ciencias da Vida,2489,Masculino,2,Executivo de vendas,Casado,32910,1,16,3,5,2,5,0,3
46,Nao,Raramente,Vendas,3,4,Marketing,2490,Feminino,1,Representante de Vendas,Divorciado,42720,7,13,0,24,3,2,2,2
36,Nao,Raramente,Pesquisa e desenvolvimento,27,3,Formacao Tecnica,2491,Feminino,4,Pesquisador,Casado,50560,7,12,0,15,2,12,5,7
44,Sim,Frequente,Vendas,10,4,Ciencias da Vida,2492,Masculino,1,Pesquisador,Divorciado,28440,1,12,0,6,2,5,2,3
37,Nao,Raramente,Pesquisa e desenvolvimento,19,2,Formacao Tecnica,2493,Masculino,2,Executivo de vendas,Divorciado,27030,2,14,0,19,2,10,4,7
35,Sim,Raramente,Pesquisa e desenvolvimento,15,4,Ciencias da Vida,2494,Masculino,2,Pesquisador,Solteiro,19040,1,22,1,10,4,10,7,7
33,Nao,Raramente,Pesquisa e desenvolvimento,8,5,Medica,2495,Masculino,2,Tecnico de Laboratorio,Casado,82240,6,19,0,14,3,10,7,6
28,Nao,Raramente,Vendas,9,3,Medica,2496,Feminino,2,Executivo de vendas,Casado,47660,1,12,0,5,3,5,0,3
39,Nao,Raramente,Vendas,3,4,Marketing,2497,Feminino,2,Tecnico de Laboratorio,Solteiro,26100,7,12,0,9,2,4,2,2
46,Nao,Nao,Pesquisa e desenvolvimento,9,2,Ciencias da Vida,2498,Masculino,2,Diretor de Manufatura,Solteiro,57310,8,17,0,6,2,2,2,2
40,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Medica,2499,Masculino,1,Diretor de pesquisa,Casado,25390,4,12,1,7,3,4,0,2
42,Nao,Raramente,Pesquisa e desenvolvimento,7,4,Outras,2500,Feminino,2,Tecnico de Laboratorio,Casado,57140,5,11,0,10,2,0,0,0
35,Nao,Nao,Vendas,10,1,Ciencias da Vida,2501,Feminino,2,Diretor de pesquisa,Divorciado,43230,2,18,3,15,3,7,1,7
38,Nao,Nao,Vendas,6,4,Marketing,2502,Masculino,3,Executivo de vendas,Divorciado,73360,5,11,0,13,3,11,3,8
34,Sim,Frequente,Pesquisa e desenvolvimento,2,1,Ciencias da Vida,2503,Masculino,1,Diretor de Manufatura,Casado,134990,4,23,2,11,2,7,0,7
37,Sim,Raramente,Pesquisa e desenvolvimento,24,3,Ciencias da Vida,2504,Masculino,1,Tecnico de Laboratorio,Solteiro,137580,1,11,1,10,5,10,0,8
39,Nao,Frequente,Pesquisa e desenvolvimento,2,1,Medica,2505,Masculino,2,Representante de Saude,Divorciado,51550,2,18,1,7,3,2,2,2
43,Nao,Nao,Recursos Humanos,8,5,Medica,2506,Feminino,3,Executivo de vendas,Solteiro,22580,4,18,0,7,2,3,1,2
41,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Ciencias da Vida,2507,Masculino,3,Pesquisador,Solteiro,35970,3,13,1,11,2,3,1,2
41,Nao,Raramente,Pesquisa e desenvolvimento,1,1,Formacao Tecnica,2508,Masculino,3,Tecnico de Laboratorio,Divorciado,25150,0,18,0,23,2,22,13,5
30,Nao,Raramente,Vendas,26,3,Marketing,2509,Feminino,2,Gerente,Solteiro,44200,9,11,0,9,3,7,0,2
26,Sim,Raramente,Recursos Humanos,2,1,Formacao Tecnica,2510,Feminino,3,Executivo de vendas,Casado,65780,0,15,2,6,3,5,1,4
46,Sim,Raramente,Pesquisa e desenvolvimento,10,3,Medica,2511,Masculino,1,Executivo de vendas,Casado,44220,4,11,1,13,2,9,3,7
40,Nao,Raramente,Vendas,27,2,Medica,2512,Feminino,3,Executivo de vendas,Divorciado,102740,4,18,0,12,3,5,0,3
34,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2513,Masculino,2,Tecnico de Laboratorio,Casado,53430,1,14,0,10,5,10,4,8
58,Nao,Nao,Pesquisa e desenvolvimento,2,4,Medica,2514,Masculino,1,Tecnico de Laboratorio,Divorciado,23760,4,12,1,37,3,16,14,14
35,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Formacao Tecnica,2515,Feminino,3,Diretor de Manufatura,Casado,53460,0,14,0,6,3,5,0,3
47,Nao,Raramente,Pesquisa e desenvolvimento,19,5,Medica,2516,Feminino,2,Pesquisador,Divorciado,28270,8,14,1,28,3,22,14,10
40,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,2517,Masculino,2,Gerente,Divorciado,199430,2,13,1,15,3,7,7,7
54,Nao,Raramente,Vendas,27,4,Medica,2518,Masculino,1,Pesquisador,Casado,31310,4,14,0,14,3,7,1,7
31,Nao,Frequente,Vendas,8,4,Outras,2519,Feminino,3,Diretor de Manufatura,Casado,25520,2,18,0,9,2,3,2,2
28,Nao,Raramente,Vendas,1,2,Ciencias da Vida,2520,Masculino,3,Gerente,Casado,44770,1,15,0,3,6,3,1,2
38,Nao,Raramente,Pesquisa e desenvolvimento,19,3,Medica,2521,Feminino,2,Diretor de Manufatura,Casado,64740,2,13,2,20,3,4,0,3
26,Nao,Raramente,Vendas,8,3,Marketing,2522,Feminino,1,Representante de Saude,Solteiro,30330,1,12,0,5,2,5,1,2
58,Nao,Frequente,Pesquisa e desenvolvimento,10,4,Formacao Tecnica,2523,Feminino,1,Representante de Vendas,Casado,29360,2,13,1,23,3,2,2,2
18,Nao,Nao,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2524,Masculino,3,Representante de Vendas,Solteiro,186060,1,24,2,0,4,0,0,0
31,Sim,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2525,Masculino,3,Tecnico de Laboratorio,Casado,21680,0,14,1,2,2,1,0,0
29,Sim,Raramente,Pesquisa e desenvolvimento,8,2,Medica,2526,Masculino,1,Gerente,Divorciado,28530,4,14,1,4,5,2,2,0
45,Nao,Nao,Vendas,1,4,Formacao Tecnica,2527,Masculino,1,Pesquisador,Casado,170480,4,15,0,10,3,8,5,7
36,Nao,Raramente,Vendas,2,3,Formacao Tecnica,2528,Feminino,5,Tecnico de Laboratorio,Casado,22900,4,11,0,15,5,1,0,0
43,Nao,Frequente,Vendas,8,3,Medica,2529,Masculino,1,Diretor de pesquisa,Casado,36000,1,23,0,7,2,7,7,7
27,Nao,Frequente,Vendas,8,4,Ciencias da Vida,2530,Masculino,5,Pesquisador,Solteiro,21070,0,13,0,6,2,5,0,2
29,Nao,Frequente,Pesquisa e desenvolvimento,6,2,Medica,2531,Masculino,1,Recursos Humanos,Casado,41150,1,11,0,11,1,11,3,10
32,Nao,Frequente,Vendas,9,4,Ciencias da Vida,2532,Masculino,4,Executivo de vendas,Solteiro,43270,8,13,0,4,4,0,0,0
42,Nao,Nao,Pesquisa e desenvolvimento,11,3,Medica,2533,Masculino,1,Gerente,Casado,178560,3,18,0,10,2,6,3,3
47,Nao,Raramente,Vendas,2,2,Ciencias da Vida,2534,Feminino,5,Gerente,Solteiro,31960,4,14,1,7,3,2,2,0
46,Nao,Raramente,Recursos Humanos,1,3,Ciencias da Vida,2535,Feminino,1,Tecnico de Laboratorio,Divorciado,190810,3,21,0,12,2,9,4,7
28,Nao,Nao,Pesquisa e desenvolvimento,7,3,Ciencias da Vida,2536,Masculino,1,Executivo de vendas,Divorciado,89660,1,16,1,3,3,3,2,2
29,Nao,Raramente,Pesquisa e desenvolvimento,16,3,Medica,2537,Feminino,1,Diretor de Manufatura,Divorciado,22100,8,11,1,11,4,7,1,6
42,Nao,Raramente,Vendas,2,4,Medica,2538,Feminino,2,Diretor de pesquisa,Solteiro,45390,4,17,1,8,5,0,0,0
32,Sim,Raramente,Pesquisa e desenvolvimento,1,1,Medica,2539,Masculino,2,Tecnico de Laboratorio,Solteiro,27410,7,11,0,7,3,2,2,2
46,Nao,Raramente,Pesquisa e desenvolvimento,23,1,Ciencias da Vida,2540,Masculino,2,Tecnico de Laboratorio,Divorciado,34910,2,14,0,25,0,19,2,8
27,Nao,Raramente,Vendas,2,3,Ciencias da Vida,2541,Feminino,5,Pesquisador,Casado,45410,1,14,2,9,4,9,5,8
29,Nao,Raramente,Pesquisa e desenvolvimento,1,2,Medica,2542,Masculino,3,Executivo de vendas,Casado,26780,1,25,1,1,3,1,0,0
43,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,2543,Masculino,1,Diretor de Manufatura,Casado,73790,7,13,2,21,3,16,6,14
48,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2544,Feminino,2,Gerente,Casado,62720,4,14,0,29,3,22,12,9
29,Sim,Frequente,Pesquisa e desenvolvimento,13,2,Ciencias da Vida,2545,Feminino,1,Tecnico de Laboratorio,Solteiro,52200,1,17,0,1,3,1,1,0
46,Sim,Raramente,Pesquisa e desenvolvimento,4,4,Medica,2546,Feminino,2,Representante de Vendas,Casado,27430,5,25,1,14,1,8,0,7
27,Nao,Frequente,Pesquisa e desenvolvimento,16,4,Medica,2547,Masculino,3,Representante de Saude,Casado,49980,0,20,2,8,3,7,7,3
39,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Formacao Tecnica,2548,Masculino,3,Representante de Saude,Divorciado,102520,8,13,1,7,3,2,2,2
55,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2549,Feminino,1,Recursos Humanos,Casado,27810,8,13,1,19,2,5,0,4
28,Nao,Raramente,Pesquisa e desenvolvimento,29,2,Ciencias da Vida,2550,Masculino,2,Tecnico de Laboratorio,Casado,68520,1,18,1,1,2,1,0,0
30,Sim,Raramente,Vendas,12,4,Ciencias da Vida,2551,Feminino,2,Executivo de vendas,Solteiro,49500,1,12,2,1,3,1,0,0
22,Sim,Raramente,Pesquisa e desenvolvimento,16,2,Ciencias da Vida,2552,Feminino,2,Tecnico de Laboratorio,Solteiro,35790,1,19,3,1,3,1,0,0
36,Nao,Raramente,Pesquisa e desenvolvimento,11,3,Ciencias da Vida,2553,Masculino,1,Executivo de vendas,Casado,131910,1,14,1,10,2,10,1,7
31,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Ciencias da Vida,2554,Feminino,5,Gerente,Divorciado,103770,1,14,0,10,2,10,0,2
34,Nao,Raramente,Vendas,14,2,Formacao Tecnica,2555,Feminino,1,Executivo de vendas,Casado,22350,2,14,1,9,2,5,1,0
29,Nao,Raramente,Pesquisa e desenvolvimento,5,5,Ciencias da Vida,2556,Feminino,1,Executivo de vendas,Solteiro,105020,3,12,0,11,4,3,1,2
37,Nao,Raramente,Pesquisa e desenvolvimento,7,2,Medica,2557,Masculino,1,Diretor de Manufatura,Casado,20110,5,13,0,16,4,5,0,4
35,Nao,Raramente,Vendas,2,1,Formacao Tecnica,2558,Masculino,2,Tecnico de Laboratorio,Casado,18590,0,25,1,4,2,3,0,2
45,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Medica,2559,Feminino,2,Executivo de vendas,Casado,37600,0,14,1,10,2,9,3,8
36,Nao,Frequente,Pesquisa e desenvolvimento,5,3,Medica,2560,Feminino,4,Diretor de Manufatura,Solteiro,177790,1,17,1,10,5,10,0,8
40,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Outras,2561,Masculino,1,Executivo de vendas,Divorciado,68330,2,13,0,22,3,19,11,16
26,Nao,Raramente,Pesquisa e desenvolvimento,26,2,Ciencias da Vida,2562,Masculino,2,Recursos Humanos,Casado,68120,1,13,0,1,2,1,1,0
27,Nao,Raramente,Pesquisa e desenvolvimento,4,3,Formacao Tecnica,2563,Masculino,2,Diretor de Manufatura,Solteiro,51710,0,20,1,9,1,8,0,7
48,Nao,Frequente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,2564,Masculino,2,Diretor de pesquisa,Divorciado,197400,3,14,0,24,2,22,4,7
44,Nao,Raramente,Vendas,1,2,Medica,2565,Masculino,4,Gerente,Casado,187110,2,12,1,10,0,2,2,2
34,Sim,Nao,Pesquisa e desenvolvimento,27,2,Ciencias da Vida,2566,Feminino,1,Representante de Vendas,Casado,36920,1,12,1,5,5,5,3,0
56,Sim,Raramente,Recursos Humanos,1,2,Medica,2567,Feminino,5,Executivo de vendas,Solteiro,25590,1,21,0,5,3,4,1,0
36,Nao,Raramente,Pesquisa e desenvolvimento,13,3,Formacao Tecnica,2568,Feminino,3,Representante de Saude,Casado,25170,2,14,0,12,3,4,1,3
41,Nao,Raramente,Pesquisa e desenvolvimento,5,3,Ciencias da Vida,2569,Feminino,1,Executivo de vendas,Casado,66230,5,18,0,14,3,5,1,4
42,Nao,Raramente,Pesquisa e desenvolvimento,7,3,Formacao Tecnica,2570,Feminino,2,Executivo de vendas,Casado,182650,9,12,1,18,4,13,5,7
31,Nao,Raramente,Vendas,9,4,Ciencias da Vida,2571,Feminino,1,Executivo de vendas,Divorciado,161240,2,23,1,8,2,5,1,4
34,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Ciencias da Vida,2572,Feminino,3,Tecnico de Laboratorio,Casado,25850,3,12,0,9,5,4,0,1
31,Nao,Raramente,Vendas,25,2,Ciencias da Vida,2573,Feminino,3,Diretor de Manufatura,Divorciado,182130,8,21,2,4,3,2,2,2
26,Nao,Frequente,Vendas,16,2,Ciencias da Vida,2574,Masculino,2,Representante de Saude,Casado,83800,0,14,0,8,3,7,7,7
45,Nao,Frequente,Pesquisa e desenvolvimento,8,4,Ciencias da Vida,2575,Feminino,2,Gerente,Solteiro,29940,4,18,1,12,2,4,0,3
33,Nao,Raramente,Vendas,1,3,Ciencias da Vida,2576,Feminino,5,Executivo de vendas,Solteiro,12230,1,13,1,10,3,10,0,9
28,Nao,Frequente,Vendas,8,3,Ciencias da Vida,2577,Masculino,4,Pesquisador,Casado,11180,1,11,0,7,3,7,0,7
29,Sim,Frequente,Recursos Humanos,2,4,Recursos Humanos,2578,Masculino,2,Executivo de vendas,Solteiro,28750,1,11,0,1,3,1,0,0
39,Nao,Nao,Pesquisa e desenvolvimento,8,5,Medica,2579,Feminino,2,Representante de Vendas,Casado,188240,6,19,1,10,4,3,1,2
27,Nao,Raramente,Vendas,3,2,Formacao Tecnica,2580,Masculino,2,Representante de Saude,Casado,135770,1,12,1,6,2,5,1,2
34,Nao,Frequente,Pesquisa e desenvolvimento,9,4,Ciencias da Vida,2581,Feminino,2,Diretor de Manufatura,Casado,26250,1,12,3,16,4,15,6,11
28,Sim,Raramente,Pesquisa e desenvolvimento,25,3,Formacao Tecnica,2582,Masculino,1,Diretor de pesquisa,Solteiro,187890,3,16,1,6,4,2,2,2
47,Nao,Nao,Pesquisa e desenvolvimento,1,4,Medica,2583,Masculino,1,Pesquisador,Casado,45380,8,11,0,16,3,8,1,7
56,Nao,Raramente,Pesquisa e desenvolvimento,4,3,Formacao Tecnica,2584,Feminino,2,Executivo de vendas,Casado,198470,4,14,0,6,6,0,0,0
39,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Outras,2585,Feminino,1,Tecnico de Laboratorio,Casado,105120,1,12,1,10,2,10,7,9
38,Nao,Frequente,Pesquisa e desenvolvimento,4,2,Medica,2586,Feminino,1,Gerente,Divorciado,44440,1,13,0,20,2,20,0,7
58,Nao,Raramente,Vendas,5,3,Marketing,2587,Masculino,5,Representante de Vendas,Casado,21540,4,21,1,29,3,1,0,0
32,Sim,Frequente,Pesquisa e desenvolvimento,9,3,Ciencias da Vida,2588,Masculino,2,Tecnico de Laboratorio,Solteiro,191900,3,17,1,8,2,4,0,3
38,Nao,Raramente,Pesquisa e desenvolvimento,3,4,Ciencias da Vida,2589,Feminino,1,Representante de Vendas,Divorciado,44900,2,21,1,10,1,5,0,3
49,Nao,Frequente,Vendas,11,4,Ciencias da Vida,2590,Masculino,2,Pesquisador,Casado,35060,3,11,1,28,4,5,4,3
42,Nao,Raramente,Vendas,1,3,Ciencias da Vida,2591,Feminino,1,Executivo de vendas,Divorciado,23720,3,12,1,14,3,0,0,0
27,Sim,Frequente,Vendas,8,1,Ciencias da Vida,2592,Masculino,4,Tecnico de Laboratorio,Casado,102310,1,13,1,1,2,1,0,0
35,Nao,Raramente,Pesquisa e desenvolvimento,25,1,Medica,2593,Masculino,1,Executivo de vendas,Casado,54100,0,18,0,6,4,5,0,4
28,Nao,Nao,Pesquisa e desenvolvimento,21,1,Medica,2594,Masculino,3,Pesquisador,Solteiro,79780,1,16,2,5,2,5,1,4
31,Nao,Nao,Vendas,23,1,Medica,2595,Masculino,1,Executivo de vendas,Divorciado,38670,1,11,1,4,4,4,2,3
36,Nao,Nao,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,2596,Masculino,2,Pesquisador,Casado,28380,1,19,2,5,5,5,0,2
34,Nao,Raramente,Vendas,2,3,Marketing,2597,Masculino,4,Representante de Saude,Solteiro,46950,1,16,1,14,2,14,2,1
34,Nao,Raramente,Pesquisa e desenvolvimento,19,3,Formacao Tecnica,2598,Feminino,1,Diretor de pesquisa,Divorciado,33390,1,16,0,9,2,8,1,1
26,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Ciencias da Vida,2599,Masculino,2,Pesquisador,Solteiro,20800,0,13,0,8,6,7,7,6
29,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Outras,2600,Masculino,2,Tecnico de Laboratorio,Casado,20960,0,22,0,6,2,5,0,2
32,Nao,Nao,Pesquisa e desenvolvimento,3,1,Ciencias da Vida,2601,Masculino,3,Gerente,Divorciado,62090,5,17,1,9,5,5,1,2
31,Nao,Frequente,Pesquisa e desenvolvimento,25,5,Formacao Tecnica,2602,Feminino,2,Recursos Humanos,Casado,180610,1,14,1,10,2,10,8,7
28,Sim,Raramente,Vendas,7,5,Ciencias da Vida,2603,Feminino,2,Representante de Vendas,Divorciado,171230,5,15,1,6,2,4,0,3
38,Nao,Raramente,Pesquisa e desenvolvimento,9,2,Formacao Tecnica,2604,Masculino,3,Representante de Vendas,Solteiro,23720,4,12,0,20,3,1,0,0
35,Nao,Raramente,Pesquisa e desenvolvimento,5,3,Ciencias da Vida,2605,Masculino,2,Representante de Vendas,Casado,48830,1,18,1,10,1,10,0,9
27,Nao,Raramente,Vendas,2,3,Ciencias da Vida,2606,Feminino,1,Gerente,Solteiro,39040,1,15,0,7,2,7,0,7
32,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Medica,2607,Feminino,2,Pesquisador,Solteiro,46270,8,17,1,8,2,1,0,0
31,Sim,Frequente,Pesquisa e desenvolvimento,2,1,Outras,2608,Masculino,3,Executivo de vendas,Casado,70940,1,14,1,10,2,10,0,8
53,Sim,Raramente,Pesquisa e desenvolvimento,18,3,Medica,2609,Masculino,1,Pesquisador,Solteiro,34230,6,15,1,15,4,2,2,2
54,Nao,Raramente,Pesquisa e desenvolvimento,14,3,Outras,2610,Masculino,3,Pesquisador,Casado,66740,3,17,1,9,2,4,2,3
33,Nao,Frequente,Pesquisa e desenvolvimento,2,4,Medica,2611,Feminino,4,Executivo de vendas,Divorciado,168800,1,14,3,9,2,9,2,8
43,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Medica,2612,Masculino,1,Pesquisador,Casado,90940,1,12,1,10,0,10,0,9
38,Nao,Frequente,Pesquisa e desenvolvimento,2,5,Medica,2613,Feminino,4,Executivo de vendas,Casado,84460,0,14,0,7,3,6,1,2
55,Nao,Raramente,Vendas,9,3,Marketing,2614,Masculino,2,Tecnico de Laboratorio,Casado,119160,4,15,1,35,3,10,1,4
31,Nao,Raramente,Vendas,6,3,Outras,2615,Masculino,1,Diretor de Manufatura,Divorciado,45340,1,13,0,1,2,1,0,0
39,Nao,Raramente,Pesquisa e desenvolvimento,4,3,Ciencias da Vida,2616,Masculino,2,Executivo de vendas,Solteiro,98520,0,12,1,21,5,20,11,10
42,Nao,Nao,Pesquisa e desenvolvimento,10,4,Ciencias da Vida,2617,Feminino,2,Pesquisador,Solteiro,61510,1,13,1,20,3,20,3,7
31,Nao,Nao,Pesquisa e desenvolvimento,14,2,Ciencias da Vida,2618,Masculino,2,Representante de Saude,Casado,23020,4,14,0,13,3,11,4,8
54,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Medica,2619,Feminino,2,Recursos Humanos,Solteiro,23620,6,13,1,9,2,5,1,4
24,Nao,Raramente,Pesquisa e desenvolvimento,5,4,Outras,2620,Masculino,1,Diretor de Manufatura,Solteiro,178610,1,11,2,4,5,4,1,2
23,Nao,Raramente,Pesquisa e desenvolvimento,7,3,Ciencias da Vida,2621,Masculino,2,Pesquisador,Solteiro,191870,1,11,1,5,2,5,1,4
40,Nao,Frequente,Pesquisa e desenvolvimento,21,3,Medica,2622,Feminino,3,Pesquisador,Casado,197170,1,21,0,10,1,10,9,4
40,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Medica,2623,Feminino,5,Pesquisador,Casado,35440,3,18,3,15,3,11,5,10
25,Nao,Raramente,Vendas,20,5,Medica,2624,Feminino,2,Tecnico de Laboratorio,Casado,85000,4,12,0,6,2,2,1,2
30,Nao,Raramente,Recursos Humanos,20,4,Ciencias da Vida,2625,Masculino,2,Pesquisador,Casado,46610,1,11,0,12,3,12,1,7
25,Nao,Raramente,Pesquisa e desenvolvimento,7,2,Medica,2626,Masculino,5,Executivo de vendas,Divorciado,41030,6,15,1,7,2,2,0,2
47,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,2627,Masculino,2,Executivo de vendas,Solteiro,42490,2,13,1,25,2,17,12,11
33,Nao,Nao,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,2628,Masculino,2,Pesquisador,Divorciado,140260,1,12,0,1,4,1,0,0
38,Nao,Raramente,Pesquisa e desenvolvimento,19,3,Ciencias da Vida,2629,Feminino,2,Executivo de vendas,Casado,68930,0,17,0,16,3,15,5,8
31,Nao,Raramente,Pesquisa e desenvolvimento,10,4,Medica,2630,Feminino,3,Executivo de vendas,Casado,61250,0,13,1,3,3,2,1,2
38,Nao,Frequente,Pesquisa e desenvolvimento,1,4,Outras,2631,Masculino,2,Pesquisador,Casado,36690,2,19,0,10,2,8,7,7
42,Nao,Raramente,Pesquisa e desenvolvimento,6,3,Medica,2632,Masculino,2,Tecnico de Laboratorio,Divorciado,100080,6,19,1,9,3,4,1,2
41,Nao,Raramente,Vendas,2,2,Medica,2633,Masculino,1,Representante de Saude,Casado,23870,3,17,1,12,1,5,1,0
47,Nao,Nao,Pesquisa e desenvolvimento,21,2,Medica,2634,Masculino,1,Executivo de vendas,Casado,46390,0,11,1,14,2,13,5,12
35,Nao,Raramente,Pesquisa e desenvolvimento,4,3,Ciencias da Vida,2635,Masculino,2,Representante de Saude,Casado,78980,7,15,0,5,2,2,2,2
22,Nao,Raramente,Recursos Humanos,12,1,Recursos Humanos,2636,Masculino,2,Executivo de vendas,Solteiro,25340,0,11,0,4,1,3,1,2
35,Nao,Raramente,Pesquisa e desenvolvimento,9,3,Medica,2637,Feminino,2,Executivo de vendas,Solteiro,131420,1,25,2,10,4,10,0,8
33,Nao,Raramente,Vendas,3,4,Medica,2638,Masculino,3,Representante de Saude,Casado,16110,0,14,0,10,2,9,8,1
32,Nao,Raramente,Pesquisa e desenvolvimento,3,2,Formacao Tecnica,2639,Masculino,3,Diretor de Manufatura,Solteiro,53630,1,13,0,6,4,6,4,1
40,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Medica,2640,Masculino,2,Diretor de pesquisa,Casado,50710,8,17,1,8,3,1,0,0
32,Nao,Raramente,Pesquisa e desenvolvimento,1,2,Medica,2641,Masculino,3,Executivo de vendas,Casado,136950,0,13,0,3,3,2,2,2
39,Nao,Raramente,Pesquisa e desenvolvimento,4,4,Ciencias da Vida,2642,Masculino,1,Executivo de vendas,Solteiro,134020,7,14,1,18,1,7,1,7
38,Nao,Raramente,Vendas,20,4,Medica,2643,Feminino,2,Diretor de pesquisa,Casado,20290,3,11,1,20,3,18,1,11
32,Nao,Raramente,Pesquisa e desenvolvimento,18,3,Ciencias da Vida,2644,Masculino,2,Gerente,Casado,63770,1,12,2,14,3,14,5,7
37,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,2645,Feminino,4,Executivo de vendas,Casado,54290,1,17,1,16,3,16,6,8
25,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Medica,2646,Feminino,2,Diretor de Manufatura,Divorciado,27850,0,21,0,6,2,5,0,4
52,Nao,Nao,Pesquisa e desenvolvimento,2,4,Outras,2647,Masculino,1,Gerente,Divorciado,46140,2,16,1,16,3,9,0,0
44,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Ciencias da Vida,2648,Feminino,1,Representante de Vendas,Solteiro,26100,6,15,0,6,2,4,1,2
21,Nao,Raramente,Vendas,10,5,Medica,2649,Masculino,3,Pesquisador,Solteiro,66870,1,19,3,2,0,2,1,2
39,Nao,Nao,Pesquisa e desenvolvimento,3,4,Ciencias da Vida,2650,Feminino,2,Diretor de pesquisa,Solteiro,47240,2,12,1,21,4,6,1,3
23,Sim,Frequente,Pesquisa e desenvolvimento,2,4,Ciencias da Vida,2651,Feminino,2,Diretor de Manufatura,Casado,61790,1,11,0,1,3,1,1,0
36,Nao,Raramente,Pesquisa e desenvolvimento,24,3,Ciencias da Vida,2652,Feminino,2,Tecnico de Laboratorio,Casado,61200,0,19,0,10,2,9,3,4
36,Nao,Frequente,Pesquisa e desenvolvimento,16,1,Medica,2653,Masculino,2,Executivo de vendas,Divorciado,105960,7,15,0,18,3,4,0,2
56,Nao,Nao,Pesquisa e desenvolvimento,8,1,Ciencias da Vida,2654,Masculino,1,Executivo de vendas,Divorciado,54670,1,20,0,13,6,13,1,9
